,Unnamed: 0,year,month,WD,sampling_date,basin,sampling_point,BOD,chla,COD,chro,DO,EC,SS,wtemp,TOC,clar,lake_x,Title,Satellite_date,check_same_date,lake_y,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,check
141,141,2017,4,1회차 상층부,20170405,금강,D6,1.3,3,2.6,,11.3,185,0.8,11,2,5.5,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
142,142,2017,4,1회차 상층부,20170405,금강,D2,1.3,1.9,2.6,,11.6,167,0.4,11,2.2,6.3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
143,143,2017,4,1회차 상층부,20170405,금강,D3,1.4,2.7,2.7,,11.6,168,0.4,11,2.5,4.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
144,144,2017,4,1회차 상층부,20170405,금강,D4,2.3,7,2.8,,11.3,186,1.6,12,2.1,2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
145,145,2017,4,2회차 상층부,20170410,금강,D1,0.7,1.4,3.9,,12.8,162,0.7,13.1,2.6,5.4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
146,146,2017,4,3회차 상층부,20170417,금강,D1,0.8,2.4,3.2,,12,162,1.4,12.9,2.5,3.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
147,147,2017,4,4회차 상층부,20170424,금강,D1,0.8,2.1,3.7,,11.5,167,1.9,15.6,2.9,6.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
148,148,2017,5,1회차 상층부,20170508,금강,D1,1.1,4.2,4.5,,11.2,163,4.5,16.7,3.3,3.4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
149,149,2017,5,1회차 상층부,20170511,금강,D5,1.1,2.6,3.4,,9.9,182,0.4,18,1.9,6.4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
150,150,2017,5,1회차 상층부,20170511,금강,D6,1.9,5.3,2.3,,10,170,0.4,19,2.1,3.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
151,151,2017,5,1회차 상층부,20170511,금강,D2,1.2,2.3,1.9,,9.9,169,0.8,18,2.3,5.4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
152,152,2017,5,1회차 상층부,20170511,금강,D3,1.4,4.5,3.3,,9.7,170,0.4,19,3.8,3.8,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
153,153,2017,5,1회차 상층부,20170511,금강,D4,1.7,4.3,3.8,,8.7,157,0.4,19,2.1,1.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
154,154,2017,5,2회차 상층부,20170515,금강,D1,1.1,2.5,3.9,,10.9,160,1.7,16.8,3,3.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
155,155,2017,5,3회차 상층부,20170522,금강,D1,1.1,3.9,3.7,,10.4,159,1.8,20.3,3.1,4.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
156,156,2017,5,4회차 상층부,20170529,금강,D1,1,3.6,3.8,,11.5,159,0.9,20.8,2.9,2.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
157,157,2017,6,1회차 상층부,20170605,금강,D1,1,4.3,3.8,,10.6,169,1.9,23.3,2.9,2.8,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
158,158,2017,6,1회차 상층부,20170605,금강,D5,1.2,1.8,1.4,,9.2,182,0.4,23,2,6.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
159,159,2017,6,1회차 상층부,20170605,금강,D6,1.1,1.7,2.2,,9.1,170,0.8,23,2,3.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
160,160,2017,6,1회차 상층부,20170605,금강,D2,1,1.8,2.6,,10.1,172,0.4,23,2.4,3.5,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
161,161,2017,6,1회차 상층부,20170605,금강,D3,1.4,4.4,2.1,,11.3,173,2.8,23,2.8,2.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
162,162,2017,6,1회차 상층부,20170605,금강,D4,1.6,5.7,2.4,,8.5,168,0.8,24,2.6,2.3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
163,163,2017,6,2회차 상층부,20170612,금강,D1,1,5,4.2,,10.5,169,2.5,22.5,3,2.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
164,164,2017,6,3회차 상층부,20170619,금강,D1,1.1,7.9,5,,10.9,172,2.8,25.4,3.5,2.4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
165,165,2017,6,4회차 상층부,20170626,금강,D1,1.8,11.9,4.5,,11.2,172,3.3,25.3,3.8,1.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
166,166,2017,7,1회차 상층부,20170703,금강,D1,1.1,14,4.4,,10.1,166,2.9,25.7,3.1,1.5,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
167,167,2017,7,1회차 상층부,20170713,금강,D5,1.3,7.3,2.3,,9,169,2.4,29,2.5,2.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
168,168,2017,7,1회차 상층부,20170713,금강,D6,1.5,16.7,5.3,,6.9,163,3.6,29,3.2,1.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
169,169,2017,7,1회차 상층부,20170713,금강,D2,1,2.3,1.7,,8.5,167,1.2,28,2.1,5.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
170,170,2017,7,1회차 상층부,20170713,금강,D3,0.9,3.9,1.8,,7.8,166,3.6,28,2.4,4.4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
171,171,2017,7,1회차 상층부,20170713,금강,D4,1.8,24.6,5.3,,9.3,168,4.4,29,3.7,1.3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,2017,7,2회차 상층부,20170710,금강,D1,1.4,25.3,5.1,,11.1,162,2.8,26.8,3.5,0.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
173,173,2017,7,3회차 상층부,20170717,금강,D1,1.4,11.3,5.1,,10.3,164,3.8,27.1,3.3,1.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
174,174,2017,7,4회차 상층부,20170724,금강,D1,1.2,10.3,4.4,,9.9,165,1.4,27.9,2.9,2.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
175,175,2017,7,5회차 상층부,20170731,금강,D1,1.1,8.6,4.2,,9,165,3,28.1,2.7,2.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,2017,8,1회차 상층부,20170802,금강,D5,4,26.4,6.7,,8.7,166,14,29,3.4,0.5,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
177,177,2017,8,1회차 상층부,20170802,금강,D6,3.5,20.3,6.4,,11.7,169,24.8,29,3.7,0.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
178,178,2017,8,1회차 상층부,20170802,금강,D2,1.8,1,4.4,,8.3,166,0.8,30,2.1,5.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
179,179,2017,8,1회차 상층부,20170802,금강,D3,1.1,3.9,1.2,,8.9,167,2,30,2.2,4.3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
180,180,2017,8,1회차 상층부,20170802,금강,D4,1.2,5.3,3.9,,7.5,171,2.4,28,3,3.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
181,181,2017,8,1회차 상층부,20170807,금강,D1,1.1,6.9,4.1,,9.5,165,6.2,30.6,3.3,3.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
182,182,2017,8,2회차 상층부,20170814,금강,D1,1.3,10.8,4.2,,7.9,162,2.8,28.1,3.4,1.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
183,183,2017,8,3회차 상층부,20170821,금강,D1,1.6,23.3,5.9,,9.3,158,2.1,27.8,3.6,1.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
184,184,2017,8,4회차 상층부,20170828,금강,D1,1,14.1,5.6,,8.6,158,5.3,27.5,3.4,1.8,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
185,185,2017,9,1회차 상층부,20170904,금강,D1,1.4,19.1,6.8,,9.6,159,2,27.2,4.2,1.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
186,186,2017,9,1회차 상층부,20170907,금강,D5,1.8,6.1,3.2,,7.2,163,4,26,3,2.4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
187,187,2017,9,1회차 상층부,20170907,금강,D6,2.7,6.2,2.5,,7.4,160,6,25,3.3,1.3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
188,188,2017,9,1회차 상층부,20170907,금강,D2,1.7,7.8,2.2,,7,164,2.4,26,2.5,3.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
189,189,2017,9,1회차 상층부,20170907,금강,D3,1.9,7.1,1.9,,7.7,164,1.2,26,2.6,2.5,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
190,190,2017,9,1회차 상층부,20170907,금강,D4,2,18.3,3.2,,8.9,159,4.4,25,3,1.4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
191,191,2017,9,2회차 상층부,20170911,금강,D1,1,16.4,5.6,,7.7,162,3.6,25.7,3.4,2.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
192,192,2017,9,3회차 상층부,20170918,금강,D1,1.1,17.6,7.1,,9.7,160,4.4,25.4,3.7,1.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
193,193,2017,9,4회차 상층부,20170925,금강,D1,1.5,19.1,6.7,,11,161,2.6,25.2,3.8,1.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
194,194,2017,10,1회차 상층부,20171010,금강,D1,1.4,14.4,5.5,,13.9,160,2.4,24,3.4,1.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
195,195,2017,10,1회차 상층부,20171011,금강,D5,1.3,4.8,1.7,,8.8,166,2.4,23,2.7,2.8,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
196,196,2017,10,1회차 상층부,20171011,금강,D6,1.1,7.2,3.4,,7.2,167,2,23,2.7,3.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
197,197,2017,10,1회차 상층부,20171011,금강,D2,1.3,12.5,2.2,,8.9,163,4.4,23,2.7,2.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
198,198,2017,10,1회차 상층부,20171011,금강,D3,1.6,8.9,2.2,,9.1,164,2.4,23,2.6,2.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
199,199,2017,10,1회차 상층부,20171011,금강,D4,1.5,9.5,3.5,,8.3,164,2.4,23,3.2,1.8,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
200,200,2017,10,2회차 상층부,20171016,금강,D1,0.9,12.5,4.8,,8.4,160,3.3,22,3.4,2.3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
201,201,2017,10,3회차 상층부,20171023,금강,D1,0.7,7.4,4.1,,8.4,160,1.5,21.2,3,2.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
202,202,2017,10,4회차 상층부,20171030,금강,D1,0.8,10.1,4.9,,8.6,200,0.8,20,2.8,3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
203,203,2017,11,1회차 상층부,20171106,금강,D1,1,8,5,,9.1,162,1.3,19.1,3.2,2.8,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
204,204,2017,11,1회차 상층부,20171109,금강,D5,1.4,4.5,2.8,,7.5,171,0.4,18,2.3,3.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
205,205,2017,11,1회차 상층부,20171109,금강,D6,1.5,4.3,1.5,,8,173,1.6,18,2.3,3.5,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
206,206,2017,11,1회차 상층부,20171109,금강,D2,1.3,3.5,2.9,,7.4,166,0.4,18,2.3,5.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
207,207,2017,11,1회차 상층부,20171109,금강,D3,1.5,5.9,2.4,,8.1,166,0.8,18,2.3,4.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
208,208,2017,11,1회차 상층부,20171109,금강,D4,1.7,7.6,4.3,,9.4,172,2,17,2.5,2.3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
209,209,2017,11,2회차 상층부,20171113,금강,D1,1,10.4,4.1,,9,163,2.4,17.4,3.1,2.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
210,210,2017,11,3회차 상층부,20171120,금강,D1,0.9,10.5,4.9,,9.4,164,2.9,15.4,3.1,3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
211,211,2017,11,4회차 상층부,20171127,금강,D1,0.5,4.2,4,,9.5,165,1.8,13.9,2.8,2.3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
212,212,2017,12,1회차 상층부,20171204,금강,D1,0.5,6,4.1,,10,165,1.4,12.3,2.9,3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
213,213,2017,12,1회차 상층부,20171207,금강,D5,1.6,3.5,2.8,,9,174,1.2,11,2.5,3.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
214,214,2017,12,1회차 상층부,20171207,금강,D6,1,4.5,3,,9.5,175,0.8,11,2.6,4.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
215,215,2017,12,1회차 상층부,20171207,금강,D2,1.6,2.9,1.8,,8.3,172,0.4,12,2.4,4.5,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
216,216,2017,12,1회차 상층부,20171207,금강,D3,1,4.3,2.2,,9.2,170,2,11,2.5,4.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
217,217,2017,12,1회차 상층부,20171207,금강,D4,1.6,6,1.7,,11,178,0.8,8,2.6,3.4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
218,218,2017,12,2회차 상층부,20171211,금강,D1,0.6,6.1,5.9,,10.2,166,1,10.5,2.7,3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
219,219,2017,12,3회차 상층부,20171218,금강,D1,0.7,6.7,5,,11,166,1.4,8.7,3,2.8,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
220,220,2017,12,4회차 상층부,20171226,금강,D1,0.7,6.7,3.9,,11.8,167,2.1,7.9,2.6,3.4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
221,221,2018,1,1회차 상층부,20180104,금강,D5,2.2,1.5,2.3,,10.9,177,1.2,7,2,4.5,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
222,222,2018,1,1회차 상층부,20180104,금강,D6,2,2.3,4.1,,11.3,179,2,6,2.1,3.8,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
223,223,2018,1,1회차 상층부,20180104,금강,D2,1.8,1.7,2.4,,9,176,1.6,7,2,1.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
224,224,2018,1,1회차 상층부,20180104,금강,D3,1.9,3,2.8,,10.1,175,0.4,6,2,3.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
225,225,2018,1,1회차 상층부,20180104,금강,D4,,,,,,,,,,,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
226,226,2018,2,1회차 상층부,20180206,금강,D5,1.9,3.4,3.1,,12.3,183,1.6,3,2,5.3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
227,227,2018,2,1회차 상층부,20180206,금강,D6,,,,,,,,,,,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
228,228,2018,2,1회차 상층부,20180206,금강,D2,1.7,2.5,3,,11.2,178,0.4,4,1.9,4.8,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,2018,2,1회차 상층부,20180206,금강,D3,2,3,3.4,,12.2,180,0.4,2,2,4.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
230,230,2018,2,1회차 상층부,20180206,금강,D4,,,,,,,,,,,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
231,231,2018,2,3회차 상층부,20180220,금강,D1,0.6,3.4,3.1,,13.5,174,1.7,2.3,3,,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
232,232,2018,2,4회차 상층부,20180228,금강,D1,0.6,3.5,3.6,,13,172,1.3,4.1,2.9,,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
233,233,2018,3,1회차 상층부,20180309,금강,D5,1.5,2.8,3.6,,13.1,192,1.2,4,1.9,4.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
234,234,2018,3,1회차 상층부,20180309,금강,D6,1,5.5,3.7,,13.5,214,1.6,4,1.7,2.8,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
235,235,2018,3,1회차 상층부,20180309,금강,D2,1.8,3.1,3.5,,12.4,177,1.6,5,1.9,5.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
236,236,2018,3,1회차 상층부,20180309,금강,D3,1.5,3,3.8,,12.4,179,1.6,4,1.9,3.3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
237,237,2018,3,1회차 상층부,20180309,금강,D4,2.1,5.6,5.2,,11.8,221,1.2,7,2.6,0.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
238,238,2018,4,1회차 상층부,20180403,금강,D5,1.7,4.9,2.9,,12.5,206,2,12,2,3.3,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
239,239,2018,4,1회차 상층부,20180403,금강,D6,1.8,4.6,3.5,,12.4,190,2.8,13,1.9,2.5,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
240,240,2018,4,1회차 상층부,20180403,금강,D2,1.1,3.2,2.8,,12.2,177,1.6,12,1.9,4.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
241,241,2018,4,1회차 상층부,20180403,금강,D3,1.2,3.1,2.9,,12,179,1.6,13,2,3.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
242,242,2018,4,1회차 상층부,20180403,금강,D4,1.9,5.9,3.3,,12.5,172,2.8,14,1.8,2.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
243,243,2018,5,1회차 상층부,20180511,금강,D5,1.2,5.6,4.2,,10.7,171,1.2,18,2.1,2.5,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
244,244,2018,5,1회차 상층부,20180511,금강,D6,2,5.3,3.1,,11.1,165,1.2,18,2.2,1.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
245,245,2018,5,1회차 상층부,20180511,금강,D2,1.3,3.4,2.7,,11,183,1.6,17,2.2,5.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
246,246,2018,5,1회차 상층부,20180511,금강,D3,1.4,4.9,4.1,,11.3,184,1.2,17,2.2,3.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
247,247,2018,5,1회차 상층부,20180511,금강,D4,1.8,4.3,4.6,,10.9,164,1.2,18,2.1,2.4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
248,248,2018,6,1회차 상층부,20180605,금강,D5,2,2.8,3.1,,11.3,170,3.2,24,2.2,3.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
249,249,2018,6,1회차 상층부,20180605,금강,D6,2.1,1,3.4,,10.1,172,2,24,2.2,2.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
250,250,2018,6,1회차 상층부,20180605,금강,D2,2.2,0.8,3.2,,12.8,181,2.4,24,2.4,3.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
251,251,2018,6,1회차 상층부,20180605,금강,D3,2.4,7.2,3.3,,14.5,187,2.8,24,2.6,2.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
252,252,2018,6,1회차 상층부,20180605,금강,D4,2.2,8.5,4.1,,8.4,186,4.4,25,2.5,1.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
253,253,2018,7,1회차 상층부,20180705,금강,D5,1.9,5.9,2.6,,7.1,181,2.8,25,2.2,1.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
254,254,2018,7,1회차 상층부,20180705,금강,D6,2.1,9.4,2.6,,5.6,168,5.6,23,2.7,1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
255,255,2018,7,1회차 상층부,20180705,금강,D2,1.5,2.9,3.6,,8.9,178,0.8,25,2,363.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
256,256,2018,7,1회차 상층부,20180705,금강,D3,1.7,2.9,2.4,,9,180,1.2,26,2.3,202,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
257,257,2018,7,1회차 상층부,20180705,금강,D4,2.5,3.2,4.7,,7.8,108,6,21,3.6,310.4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
258,258,2018,8,1회차 상층부,20180806,금강,D6,1.4,3.3,2.9,,3,197,1.2,31,2.7,1.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
259,259,2018,8,1회차 상층부,20180806,금강,D2,1.8,2.2,3.6,,8.4,221,2.4,31,2.4,1.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
260,260,2018,8,1회차 상층부,20180806,금강,D4,0.9,3.8,2.8,,4.2,176,2,31,3.1,0.8,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
261,261,2018,9,1회차 상층부,20180904,금강,D5,1.4,1.4,3.2,,14.6,162,5.2,26,2.4,1.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
262,262,2018,9,1회차 상층부,20180904,금강,D6,2,4.9,3.7,,11.8,123,2.4,22,3.2,0.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
263,263,2018,9,1회차 상층부,20180904,금강,D2,1.2,2,1.1,,13.8,169,1.2,26,2,2.2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
264,264,2018,9,1회차 상층부,20180904,금강,D3,1.1,2.1,3.9,,13.6,168,2,26,2.1,2.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
265,265,2018,9,1회차 상층부,20180904,금강,D4,1.5,3.7,2.6,,13,116,2.4,21,2.9,0.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
266,266,2018,10,1회차 상층부,20181011,금강,D5,1.2,2,3,,9.5,148,0.4,20.1,2.6,2.5,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
267,267,2018,10,1회차 상층부,20181011,금강,D6,1.3,2.8,3,,11.2,153,0.4,19.9,2.6,1.8,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
268,268,2018,10,1회차 상층부,20181011,금강,D2,1.5,1.3,1.7,,9.3,135,0.8,20.3,2.7,2.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
269,269,2018,10,1회차 상층부,20181011,금강,D3,1.7,2,2.8,,10.8,143,1.2,20,2.8,2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
270,270,2018,10,1회차 상층부,20181011,금강,D4,1.4,2.3,2.5,,14.6,159,1.2,18.3,2.9,0.9,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
271,271,2018,11,1회차 상층부,20181109,금강,D5,1.1,0.9,1.8,,9.6,148,2.4,20.1,2.6,2.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
272,272,2018,11,1회차 상층부,20181109,금강,D6,0.5,1.9,2.2,,13.8,149,1.6,15.9,2.6,2.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
273,273,2018,11,1회차 상층부,20181109,금강,D2,0.7,1.1,1.3,,11.3,137,1.2,16,2.7,3.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
274,274,2018,11,1회차 상층부,20181109,금강,D3,0.9,1,1.5,,12.6,137,2,15.8,2.7,2.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
275,275,2018,11,1회차 상층부,20181109,금강,D4,0.9,1.3,2.3,,16,150,2,15.1,2.6,2.1,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
276,276,2018,12,1회차 상층부,20181204,금강,D5,0.8,1.9,1.9,,15.9,146,1.6,12.6,2.6,2.7,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
277,277,2018,12,1회차 상층부,20181204,금강,D6,1,1.3,1.9,,16.5,147,0.8,12.5,2.5,4,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
278,278,2018,12,1회차 상층부,20181204,금강,D2,1.2,1.2,1.5,,13.7,149,0.4,12.6,2.5,2.6,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
279,279,2018,12,1회차 상층부,20181204,금강,D3,1.3,1.3,1.4,,15.1,144,2,12.5,2.6,2.5,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
280,280,2018,12,1회차 상층부,20181204,금강,D4,1,1.1,2.1,,17.5,151,0.4,11.4,2.5,2,대청댐,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
281,281,2019,1,1회차 상층부,20190103,금강,D5,1.1,2.7,1.9,,17.6,152,0.4,6.7,2.2,4.6,대청댐,1_1_20190103T022101_20190103T022621_T52SCF.tif,20190103,처_음,대청댐,46.88888889,88.11111111,121.3333333,84.88888889,69,44,49.66666667,44.33333333,43.66666667,26.88888889,49.55555556,16.44444444,2
282,282,2019,1,1회차 상층부,20190103,금강,D6,1,1,2.7,,18.3,154,1.6,6.3,2.2,4.4,대청댐,1_1_20190103T022101_20190103T022621_T52SCF.tif,20190103,처_음,대청댐,25,48.77777778,97.33333333,50.33333333,31.66666667,17.88888889,21.44444444,24.33333333,15,0,33.11111111,38.22222222,2
283,283,2019,1,1회차 상층부,20190103,금강,D2,0.8,1.4,2.1,,14.6,158,2.4,7,2.2,4.2,대청댐,1_1_20190103T022101_20190103T022621_T52SCF.tif,20190103,처_음,대청댐,111.6666667,123.6666667,137.5555556,114.7777778,108.8888889,85.55555556,73.44444444,88.11111111,70.44444444,34.66666667,52.33333333,48.88888889,2
284,284,2019,1,1회차 상층부,20190103,금강,D3,1.1,1.9,2.3,,15.9,156,1.6,6.5,2.2,3.4,대청댐,1_1_20190103T022101_20190103T022621_T52SCF.tif,20190103,처_음,대청댐,46.33333333,77.22222222,97.77777778,75.66666667,70.77777778,51.22222222,46,46.22222222,30.11111111,17.33333333,42.44444444,41.44444444,2
